county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths
San Bernardino,2021-01-30T00:00:00,1060,52,1112,3654,265,7,73,253651,1560,843,0
San Bernardino,2021-01-31T00:00:00,1036,39,1075,3669,256,4,61,255921,1560,2270,0
San Bernardino,2021-02-01T00:00:00,1017,46,1063,3585,258,7,46,257754,1561,1833,1
San Bernardino,2021-02-02T00:00:00,969,43,1012,3646,252,8,58,259121,1579,1367,18
San Bernardino,2021-02-03T00:00:00,945,49,994,3602,242,11,49,260381,1594,1260,15
San Bernardino,2021-02-04T00:00:00,906,50,956,3613,234,8,47,262370,1667,1989,73
San Bernardino,2021-02-05T00:00:00,905,45,950,3636,216,8,56,263174,1678,804,11
San Bernardino,2021-02-06T00:00:00,828,46,874,3613,203,4,73,263736,1719,562,41
San Bernardino,2021-02-07T00:00:00,822,48,870,3622,203,3,67,265153,1746,1417,27
San Bernardino,2021-02-08T00:00:00,802,67,869,3610,205,12,71,266456,1776,1303,30
San Bernardino,2021-02-09T00:00:00,738,57,795,3600,187,13,75,267490,1798,1034,22
San Bernardino,2021-02-10T00:00:00,706,61,767,3585,189,9,64,268660,1821,1170,23
San Bernardino,2021-02-11T00:00:00,674,43,717,3606,185,6,76,269533,1839,873,18
San Bernardino,2021-02-12T00:00:00,626,43,669,3606,167,5,86,270012,1856,479,17
San Bernardino,2021-02-13T00:00:00,572,69,641,3579,153,5,80,270486,1856,474,0
San Bernardino,2021-02-14T00:00:00,576,42,618,3619,145,6,90,271477,1966,991,110
San Bernardino,2021-02-15T00:00:00,575,54,629,3500,140,16,92,272223,1966,746,0
San Bernardino,2021-02-16T00:00:00,557,55,612,3542,147,8,74,272938,2080,715,114
San Bernardino,2021-02-17T00:00:00,556,44,600,3557,143,4,104,273718,2080,780,0
San Bernardino,2021-02-18T00:00:00,505,34,539,3565,136,2,96,274316,2125,598,45
San Bernardino,2021-02-19T00:00:00,469,38,507,3540,133,6,79,274661,2141,345,16
San Bernardino,2021-02-20T00:00:00,433,37,470,3510,127,2,102,274998,2142,337,1
San Bernardino,2021-02-21T00:00:00,437,56,493,3485,122,6,106,275616,2184,618,42
San Bernardino,2021-02-22T00:00:00,414,44,458,3522,113,5,96,276349,2243,733,59
San Bernardino,2021-02-23T00:00:00,396,36,432,3564,112,6,99,276890,2308,541,65
